x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,kelas
2365.75,2105.5,0.0,0.0,0.0,1900.0,807.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,210.5,155.25,0.0,0.0,0.0,1999.5,5098.5,0.5,0.0,0.0,1640.5,414.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,205.5,759.5,0.0,0.0,0.0,303.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1320.75,3435.5,2251.25,1491.75,1068.75,851.25,762.75,654.5,663.25,650.5,660.75,708.75,803.5,948.5,1191.75,1610.25,2515.75,6212.0,Batik Bali
1005.0,2501.75,1373.75,0.5,36.75,1392.25,1852.0,294.75,0.0,0.0,2.0,5.5,0.0,0.0,0.0,0.0,0.0,1.0,7.75,0.0,276.25,2085.0,745.5,210.75,0.0,0.25,130.0,132.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,6.0,9.25,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.5,2884.5,2441.5,2111.25,1818.5,1643.0,1522.5,1439.75,1413.25,1458.75,1402.25,1557.5,1683.25,1842.5,2128.5,2440.25,2962.5,4241.75,Batik Bali
1805.25,500.75,115.75,0.0,63.25,909.25,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,132.75,6.0,0.0,1031.5,4925.5,2125.75,41.0,0.0,28.0,1280.25,225.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.25,522.25,90.75,1.25,0.0,379.25,1753.0,504.0,0.0,0.0,2.0,26.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,0.5,0.0,0.0,39.25,18.0,1232.25,3364.25,2524.75,1787.75,1353.25,1069.25,876.0,801.25,738.75,765.5,753.5,826.25,934.75,1094.0,1429.0,1987.25,3040.0,6813.25,Batik Bali
4628.5,11.5,0.0,0.0,55.0,106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,13.0,0.0,0.0,36.25,5169.25,29.75,0.0,0.0,104.75,214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,20.0,0.0,0.0,59.0,8009.75,31.75,0.0,0.0,205.25,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25,26.75,0.0,0.0,122.75,7767.25,7041.5,3201.25,1235.75,776.5,623.0,556.75,514.0,495.5,491.25,684.75,445.5,470.25,519.25,554.75,625.5,719.75,1102.0,8827.25,Batik Bali
5907.25,69.25,0.0,0.0,36.0,147.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.25,31.0,0.0,0.0,464.5,12808.75,238.75,0.0,0.0,42.5,388.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.75,34.25,0.0,0.0,186.0,7358.75,204.75,0.0,0.0,17.0,206.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,4.25,0.0,0.0,54.75,2733.0,8816.0,3248.5,885.75,410.75,267.5,206.5,145.0,125.75,110.0,152.5,121.25,128.75,170.25,201.5,308.75,426.25,938.0,14091.0,Batik Bali
4628.5,11.5,0.0,0.0,55.0,106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,13.0,0.0,0.0,36.25,5169.25,29.75,0.0,0.0,104.75,214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,20.0,0.0,0.0,59.0,8009.75,31.75,0.0,0.0,205.25,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25,26.75,0.0,0.0,122.75,7767.25,7041.5,3201.25,1235.75,776.5,623.0,556.75,514.0,495.5,491.25,684.75,445.5,470.25,519.25,554.75,625.5,719.75,1102.0,8827.25,Batik Bali
1166.5,111.5,10.75,0.0,0.0,24.75,497.25,30.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,168.25,921.0,311.0,0.0,3.25,340.5,1448.25,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,9.5,0.25,0.0,0.0,14.0,458.25,1257.25,0.0,0.0,6.25,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3024.5,1015.0,2420.5,2091.75,1808.5,1610.75,1465.0,1372.25,1311.0,1252.25,2002.0,1323.25,1300.5,1400.75,1457.75,1659.75,1871.5,2209.25,3682.5,Batik Bali
1378.5,16.75,1.0,0.0,0.0,4.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,790.25,0.25,0.0,28.0,297.0,759.25,6.25,1.0,45.5,662.75,1147.5,0.0,0.0,1.0,2.5,0.0,287.75,21.5,0.0,7.25,74.0,748.25,107.75,306.25,342.0,448.75,1215.0,0.0,0.0,4.25,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,22.75,45.0,0.0,0.0,0.0,5479.5,799.75,2897.25,2411.0,1834.25,1503.5,1274.0,1216.5,1194.5,1149.25,1223.5,1137.75,1278.25,1325.25,1581.0,1766.5,2305.25,3151.25,6010.25,Batik Bali
1056.25,13.0,0.0,0.0,0.0,164.5,2481.75,238.0,0.0,0.0,3779.5,1689.0,0.0,0.0,0.0,12.0,0.0,16.5,0.0,0.0,0.0,111.25,371.5,2.0,0.0,0.0,863.5,2620.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,2.5,4.5,0.0,0.0,0.25,63.25,152.25,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,1798.75,3662.5,2160.5,1483.75,1063.5,843.75,736.5,663.0,588.5,567.0,651.75,671.25,791.5,920.25,1127.5,1601.75,2442.25,6323.0,Batik Bali
1567.25,1012.5,1195.0,1229.75,0.0,554.5,1223.5,2581.5,0.0,0.0,20.25,12.25,0.0,0.0,0.0,0.0,0.0,0.0,85.25,23.25,0.0,101.0,636.75,1711.75,0.0,0.0,351.0,1957.25,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,21.5,757.0,0.0,0.0,0.0,348.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1279.0,3541.5,2650.5,2099.0,1815.0,1624.0,1546.0,1512.75,1363.25,1330.25,1359.5,1310.75,1344.75,1421.5,1597.75,1813.0,2236.75,4121.75,Batik Bali
1513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,98.5,0.0,0.0,15.75,167.5,0.75,0.0,15.25,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,34.25,678.5,292.0,0.0,0.0,366.5,1002.5,2812.5,0.0,12.75,79.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.25,0.0,0.0,48.25,514.75,2071.5,0.0,0.0,466.75,2061.75,1082.25,2565.75,2116.25,1783.25,1645.0,1534.25,1400.0,1367.0,1382.75,1398.75,1365.25,1469.75,1557.25,1630.0,1777.25,1976.75,2352.5,4130.5,Batik Bali
3086.0,234.75,0.0,0.0,4.75,609.5,90.75,0.0,0.0,0.0,14.75,6.5,0.0,0.0,0.0,0.0,468.5,24.5,0.0,0.0,253.25,2157.75,385.75,0.0,0.0,0.75,638.5,335.25,0.0,0.0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.25,299.0,89.75,0.0,0.0,1.0,313.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,802.25,2539.0,2256.0,1887.0,1632.0,1458.0,1445.5,1276.25,1160.75,1195.5,1237.0,1274.75,1320.5,1503.25,1683.5,1889.75,2292.5,3512.5,Batik Bali
1133.25,116.5,4109.25,0.0,0.0,260.25,1480.75,25.25,0.0,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,1179.75,227.0,0.0,72.25,1144.0,400.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,1915.25,873.75,0.0,0.0,77.5,276.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,9.75,0.0,0.0,165.75,164.25,1018.75,2838.25,2280.25,1980.25,1794.5,1672.25,1574.5,1547.75,1514.25,1812.5,1565.5,1638.25,1623.0,1793.0,1919.5,2165.0,2611.0,4400.0,Batik Bali
1503.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.5,604.25,0.0,0.0,0.25,846.25,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,26.5,0.0,0.0,0.75,1774.75,1899.0,0.0,0.0,0.0,2358.25,970.0,1075.0,3274.5,2456.0,2048.5,1731.75,1485.25,1392.75,1286.5,1232.0,1727.25,1187.5,1246.5,1323.5,1369.0,1534.0,1779.75,2232.0,3428.0,Batik Bali
411.25,169.0,416.0,0.0,0.0,572.0,1762.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1112.25,8677.75,402.0,0.0,9.0,382.0,195.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.75,19.0,0.0,0.0,116.5,1501.5,147.0,0.0,0.0,2.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,3.0,0.0,0.0,17.75,20.5,1239.0,4242.75,3377.5,2571.25,1954.25,1505.25,1322.75,1214.25,1104.5,1125.5,1090.25,1162.0,1327.75,1558.25,1946.0,2598.25,3747.0,6478.0,Batik Bali
2439.25,64.75,108.5,7.25,39.0,277.5,45.5,58.75,0.0,4.0,23.75,5.0,0.0,0.0,7.0,0.0,213.25,1.25,0.0,0.0,79.0,477.75,316.25,75.5,0.0,81.0,256.5,301.5,0.0,0.0,24.25,17.0,0.0,0.0,0.0,0.0,41.75,330.5,9.0,0.0,0.0,149.0,758.0,2921.75,0.0,0.0,24.5,308.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,67.25,60.25,61.5,0.0,0.0,12.25,4078.25,1676.75,3511.5,2436.0,1730.5,1267.75,981.25,858.5,794.75,719.75,2004.75,715.25,736.75,788.75,948.75,1160.5,1558.25,2213.5,4665.75,Batik Bali
1598.0,4.75,154.25,4.0,721.5,337.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,1.0,1501.5,275.75,141.25,0.0,1125.0,772.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.5,0.0,0.0,1830.25,648.5,0.0,0.0,510.0,1283.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7514.25,3302.25,3595.75,2398.75,1880.25,1606.5,1500.5,1315.0,1217.5,1140.25,2345.25,1159.0,1200.0,1300.0,1526.5,1741.5,2009.25,2574.25,7287.25,Batik Bali
3292.0,893.25,431.0,34.5,2.75,275.75,858.0,126.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,834.25,192.25,2.25,0.0,144.25,1408.0,1276.0,326.0,0.0,10.0,232.25,1066.5,0.0,0.0,0.0,4.25,123.75,5.75,0.0,0.0,131.5,1458.0,95.5,0.75,0.0,213.5,1248.0,498.25,0.0,0.0,5.75,317.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,15.25,495.0,18.0,0.0,0.0,22.75,53.25,1774.5,3456.75,2096.75,1441.5,1028.25,790.75,694.75,646.0,589.25,587.0,606.0,608.0,701.5,783.5,977.5,1366.25,2000.0,4775.25,Batik Bali
9366.75,745.0,3.25,0.0,36.75,723.5,21.25,0.0,0.0,0.0,0.25,7.25,0.0,0.0,0.0,0.0,3.25,7.75,0.0,0.0,0.75,678.25,545.5,143.25,0.0,27.0,690.5,1253.0,0.0,0.0,11.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.25,238.0,0.0,0.0,45.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2212.75,3883.0,2509.0,2084.5,1811.0,1681.0,1657.5,1543.5,1511.25,1516.25,1424.0,1553.75,1612.25,1758.5,1920.75,2191.25,2693.0,5849.25,Batik Bali
4164.5,0.0,0.0,0.0,1.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.5,1.0,0.0,0.0,1533.5,5335.75,4.5,0.0,0.0,20.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,2651.75,9.5,0.0,0.0,1825.5,7860.5,16.25,0.0,0.0,47.25,99.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,10.0,0.0,0.0,546.75,2385.0,5102.0,4409.5,1455.0,751.5,469.25,336.25,251.25,222.75,212.75,194.25,195.0,220.0,266.5,324.0,461.75,739.0,1475.25,10703.0,Batik Bali
1616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,96.5,0.0,0.0,77.5,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,280.5,0.25,0.0,20.0,1706.0,232.75,0.0,412.5,924.75,129.75,0.0,1652.25,328.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,365.5,1232.5,0.0,35.5,1907.75,1513.5,906.5,2722.75,2146.25,1703.75,1475.75,1276.75,1139.25,1085.25,1039.0,1043.0,1009.5,1095.5,1164.0,1240.25,1490.0,1770.25,2297.5,3978.5,Batik Bali
519.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,68.5,0.0,0.0,241.0,209.75,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,157.5,0.0,0.0,643.0,2478.0,0.0,0.0,311.5,1770.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,0.0,0.0,8050.0,1594.5,3872.75,2760.5,2240.5,1985.5,1726.25,1618.75,1465.25,1468.0,1877.0,1473.5,1455.25,1547.75,1738.75,1948.25,2332.75,2862.5,6044.0,Batik Bali
1110.5,9.75,4.75,0.0,0.0,833.75,575.75,173.25,0.0,4.5,27.5,401.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,66.25,107.25,37.0,0.0,1.75,2426.0,786.5,0.0,0.0,1.75,351.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,140.75,0.0,0.0,2.0,17569.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,3549.75,3056.5,1970.25,1573.75,1311.0,1115.25,1011.25,948.5,923.0,9398.5,924.5,974.0,950.25,1171.75,1337.25,1594.5,1993.5,6640.0,Batik Bali
1733.25,1450.75,19.75,0.0,0.75,1857.25,3568.25,165.5,0.0,28.0,861.5,997.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,185.5,639.0,87.75,0.0,10.75,2067.75,2218.0,0.0,0.0,80.5,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,216.0,0.0,0.0,12.75,308.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1601.25,4289.75,3047.75,2029.5,1557.0,1245.5,1034.75,927.25,881.25,877.5,873.75,882.5,1042.5,1197.0,1462.75,1922.5,2862.0,5790.0,Batik Bali
4885.0,308.5,0.0,0.0,5.75,1020.25,188.75,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,157.25,4.25,0.0,0.0,51.25,1559.25,829.25,0.0,0.0,4.0,2233.75,785.25,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,0.0,29.5,0.75,0.0,0.0,15.5,268.25,298.25,0.0,0.0,0.0,705.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,53.75,1606.0,3376.25,1820.5,1177.0,798.5,620.75,549.25,468.25,456.25,425.75,457.25,493.25,555.75,644.75,918.25,1229.5,2116.25,5769.0,Batik Bali
6036.75,173.25,53.25,0.5,3.75,27.75,104.25,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,24.0,61.0,8.0,477.5,1412.75,899.25,145.0,89.25,44.0,153.25,100.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,19.5,33.25,32.25,318.0,952.25,1191.5,439.75,0.0,10.75,46.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6.5,5.5,0.25,47.75,270.25,90.75,1846.0,3017.0,1790.0,1467.0,1266.0,1148.75,1060.75,1019.25,1068.75,1015.25,1027.25,1077.0,1080.75,1093.5,1310.0,1397.5,1950.75,5122.75,Batik Bali
563.5,8.75,1.25,0.0,57.5,83.25,240.75,76.5,0.0,0.75,0.5,6.25,0.0,0.0,0.0,0.0,3.0,2.0,0.25,0.0,3532.0,2801.25,666.5,37.25,3.0,324.0,646.25,321.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,25.0,48.0,0.75,0.0,0.25,889.5,924.75,131.0,0.0,0.0,105.75,178.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,40.0,98.5,699.5,2068.25,2229.75,2086.25,1969.75,1811.75,1815.5,1693.0,1687.75,2435.25,1764.25,1762.0,1890.5,1984.25,1976.0,2168.25,2309.75,3034.5,Batik Bali
1056.25,13.0,0.0,0.0,0.0,164.5,2481.75,238.0,0.0,0.0,3779.5,1689.0,0.0,0.0,0.0,12.0,0.0,16.5,0.0,0.0,0.0,111.25,371.5,2.0,0.0,0.0,863.5,2620.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,2.5,4.5,0.0,0.0,0.25,63.25,152.25,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,1798.75,3662.5,2160.5,1483.75,1063.5,843.75,736.5,663.0,588.5,567.0,651.75,671.25,791.5,920.25,1127.5,1601.75,2442.25,6323.0,Batik Bali
718.75,1792.75,17.25,0.0,0.0,1289.75,7405.5,18.25,0.0,0.0,67.0,273.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.25,1.25,0.0,0.0,457.25,1318.75,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,177.5,0.0,0.0,0.0,334.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1587.75,4848.25,3329.75,2144.75,1523.25,1157.25,938.5,811.25,729.75,742.75,769.5,812.0,944.0,1188.5,1534.75,2263.0,3509.25,7527.75,Batik Bali
4360.0,73.0,0.0,0.0,98.25,304.75,24.75,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,113.5,4.25,0.0,0.0,314.25,2650.5,179.75,0.75,0.0,66.75,434.75,96.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,133.25,22.75,0.0,0.0,258.5,1724.0,232.75,0.0,0.0,33.25,371.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,160.5,12.25,0.0,0.0,220.25,949.5,1336.75,3784.5,2530.5,1629.5,1208.5,991.25,781.75,703.25,650.5,659.75,646.25,684.25,773.75,938.5,1220.5,1693.5,2598.0,5740.75,Batik Bali
4773.0,1490.0,0.0,0.0,0.25,2163.25,819.5,3.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,210.75,35.5,0.0,0.0,26.25,2893.5,2576.75,1.5,0.0,2.25,3274.25,1971.75,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,115.75,35.75,0.0,0.0,24.5,1395.5,1776.25,0.0,0.0,1.75,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,203.25,2934.0,4307.75,2045.0,1151.0,825.25,625.25,512.0,436.5,403.75,401.25,412.25,432.5,529.5,597.5,807.25,1183.5,2051.0,7718.25,Batik Bali
1115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75,0.0,0.0,0.0,226.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7790.25,193.0,0.0,0.0,225.25,280.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.25,0.0,0.0,0.0,2734.75,2855.5,105.25,0.0,0.0,1.75,257.0,69.0,1783.5,4285.25,2903.75,1989.5,1595.0,1239.25,1076.0,1024.5,927.25,937.25,967.0,1003.75,1099.25,1246.5,1531.25,2065.75,2932.0,7846.5,Batik Bali
879.5,461.75,78.75,30.0,0.0,791.75,846.25,280.25,0.0,0.0,13.5,74.25,0.0,0.0,0.0,0.0,5.25,8.25,0.0,0.0,6.5,823.5,1891.5,33.0,0.0,0.0,813.75,965.75,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,153.0,120.25,0.0,0.0,51.0,511.25,41.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,24.75,0.5,0.0,0.0,0.0,0.0,487.75,2214.0,2111.0,1764.0,1466.75,1296.0,1147.25,1069.25,1096.0,1041.0,1090.5,1158.5,1243.0,1435.75,1589.25,1966.75,2375.25,3247.25,Batik Bali
1785.25,441.25,11.5,0.0,0.0,36.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,11.25,0.0,1.25,647.75,3188.0,3.5,0.0,0.0,199.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.75,141.5,3.0,0.0,153.75,3057.75,5839.5,0.0,0.0,0.0,586.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.75,290.0,0.0,0.0,45.5,4176.0,3188.75,4462.0,2511.25,1496.25,1106.75,805.25,648.0,575.25,572.0,566.5,571.5,575.0,679.0,779.0,1071.25,1560.0,2488.25,8486.75,Batik Bali
5404.25,1072.5,0.0,0.0,11.0,779.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,31.5,0.75,0.0,16.75,1426.5,1575.0,150.0,0.0,72.0,2675.25,680.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,132.0,0.0,69.5,1253.5,2391.75,0.0,0.0,9.25,310.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.0,0.0,2.5,30.25,1949.5,4786.0,3040.75,1926.25,1371.25,1047.25,863.5,758.5,730.5,706.5,714.5,768.75,911.25,1089.75,1429.25,2032.0,3210.25,7627.25,Batik Bali
6750.0,379.5,0.0,0.0,285.25,609.5,116.75,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,108.5,4072.5,1951.0,88.0,0.0,1102.75,1348.5,562.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,5.0,563.75,1058.5,0.0,0.0,0.5,237.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3725.5,5256.5,2894.0,1935.5,1520.25,1222.75,1095.0,868.5,911.5,1007.0,936.25,954.5,1007.75,1173.25,1428.25,1831.5,2786.5,8076.0,Batik Bali
5907.25,69.25,0.0,0.0,36.0,147.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.25,31.0,0.0,0.0,464.5,12808.75,238.75,0.0,0.0,42.5,388.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.75,34.25,0.0,0.0,186.0,7358.75,204.75,0.0,0.0,17.0,206.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,4.25,0.0,0.0,54.75,2733.0,8816.0,3248.5,885.75,410.75,267.5,206.5,145.0,125.75,110.0,152.5,121.25,128.75,170.25,201.5,308.75,426.25,938.0,14091.0,Batik Bali
2955.75,209.0,312.0,0.0,52.0,361.75,574.25,0.75,0.0,0.0,30.0,8.5,0.0,0.0,0.0,0.0,26.75,45.25,2.25,0.0,9.75,638.25,751.25,38.0,0.0,18.25,1189.5,1593.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,5.0,19.75,0.0,0.0,1.75,376.25,942.25,0.0,0.0,2.5,3556.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,253.5,1405.5,3676.75,2142.5,1328.5,973.0,787.25,621.75,541.5,553.0,529.75,553.0,575.75,645.5,766.75,987.5,1405.25,2203.5,4365.75,Batik Bali
13628.25,2563.5,0.0,0.0,0.0,681.0,96.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.75,1808.5,442.75,0.0,0.0,519.0,1457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.25,437.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3465.0,3489.25,2214.5,1669.5,1304.5,1094.0,924.5,859.75,783.25,6628.0,848.5,879.5,879.0,1098.5,1256.25,1656.75,2237.75,6491.0,Batik Bali
