Id,housing_median_age,total_rooms,total_bedrooms
1327,26.0,2016.0,322.0
1328,13.0,5377.0,744.0
1329,22.0,9167.0,1373.0
1330,26.0,3087.0,532.0
1331,23.0,3170.0,532.0
1332,26.0,2145.0,369.0
1333,25.0,4209.0,731.0
1334,23.0,4247.0,835.0
1335,25.0,4458.0,922.0
1336,17.0,407.0,97.0
1337,20.0,6483.0,1068.0
1338,35.0,1867.0,343.0
1339,6.0,2918.0,672.0
1340,34.0,2316.0,478.0
1341,31.0,1240.0,264.0
1342,16.0,4458.0,856.0
1343,18.0,1746.0,437.0
1344,19.0,4572.0,712.0
1345,21.0,4280.0,673.0
1346,7.0,6352.0,1390.0
1347,4.0,7477.0,1576.0
1348,22.0,4638.0,716.0
1349,25.0,4377.0,668.0
1350,,3816.0,637.0
1351,26.0,2806.0,459.0
1352,26.0,4822.0,845.0
1353,15.0,6473.0,1027.0
1354,6.0,8072.0,1050.0
1355,46.0,1280.0,209.0
1356,24.0,3166.0,424.0
1357,13.0,3742.0,555.0
1358,18.0,7397.0,1137.0
1359,23.0,1655.0,223.0
1360,,2456.0,582.0
1361,23.0,2179.0,308.0
1362,20.0,1804.0,254.0
1363,18.0,3631.0,547.0
1364,18.0,2876.0,423.0
1365,12.0,7490.0,1207.0
1366,23.0,2234.0,270.0
1367,22.0,1898.0,239.0
1368,16.0,4070.0,624.0
1369,25.0,2244.0,301.0
1370,20.0,2948.0,471.0
1371,19.0,2034.0,288.0
1372,15.0,2130.0,273.0
1373,7.0,9540.0,1294.0
1374,29.0,2702.0,680.0
1375,39.0,522.0,116.0
1376,52.0,775.0,134.0
1377,3.0,1565.0,464.0
1378,20.0,1309.0,184.0
1379,13.0,5519.0,833.0
1380,10.0,4337.0,800.0
1381,28.0,1812.0,294.0
1382,4.0,4719.0,741.0
1383,14.0,4236.0,701.0
1384,22.0,3634.0,664.0
1385,27.0,1569.0,242.0
1386,13.0,13182.0,2074.0
1387,43.0,228.0,40.0
1388,47.0,127.0,23.0
1389,13.0,9621.0,1344.0
1390,4.0,6159.0,1510.0
1391,16.0,4290.0,554.0
1392,26.0,1786.0,306.0
1393,32.0,404.0,74.0
1394,17.0,1671.0,352.0
1395,12.0,5608.0,1049.0
1396,11.0,12070.0,2220.0
1397,25.0,494.0,81.0
1398,22.0,5533.0,
1399,17.0,3956.0,639.0
1400,12.0,1906.0,351.0
1401,29.0,3433.0,711.0
1402,36.0,1687.0,372.0
1403,34.0,2358.0,498.0
1404,35.0,2853.0,588.0
1405,25.0,6296.0,1082.0
1406,9.0,3980.0,736.0
1407,26.0,2647.0,
1408,35.0,1755.0,299.0
1409,35.0,1864.0,357.0
1410,32.0,1078.0,207.0
1411,17.0,20354.0,3493.0
1412,17.0,3112.0,872.0
1413,44.0,495.0,112.0
1414,52.0,2157.0,418.0
1415,41.0,1501.0,299.0
1416,20.0,8068.0,1217.0
1417,6.0,3023.0,518.0
1418,26.0,2211.0,344.0
1419,26.0,2163.0,339.0
1420,28.0,1773.0,278.0
1421,25.0,1947.0,418.0
1422,22.0,14701.0,2210.0
1423,17.0,1364.0,282.0
1424,15.0,2061.0,465.0
1425,16.0,3045.0,543.0
1426,14.0,3545.0,702.0
1427,13.0,2944.0,558.0
1428,16.0,1443.0,249.0
1429,17.0,2277.0,474.0
1430,18.0,1564.0,357.0
1431,15.0,4403.0,891.0
1432,34.0,1133.0,254.0
1433,23.0,1001.0,195.0
1434,10.0,1783.0,337.0
1435,17.0,1521.0,309.0
1436,25.0,1374.0,297.0
1437,40.0,1391.0,246.0
1438,13.0,1473.0,265.0
1439,15.0,1248.0,234.0
1440,16.0,1748.0,322.0
1441,28.0,3998.0,765.0
1442,27.0,3471.0,653.0
1443,18.0,2791.0,492.0
1444,13.0,2084.0,449.0
1445,17.0,5654.0,1085.0
1446,15.0,4221.0,816.0
1447,9.0,1787.0,347.0
1448,18.0,2144.0,420.0
1449,23.0,1538.0,305.0
1450,15.0,3750.0,691.0
1451,19.0,3267.0,614.0
1452,16.0,1257.0,231.0
1453,37.0,1341.0,256.0
1454,12.0,9831.0,1921.0
1455,23.0,6010.0,1116.0
1456,12.0,7653.0,1578.0
1457,17.0,5273.0,1177.0
1458,14.0,2351.0,620.0
1459,19.0,7254.0,1785.0
1460,15.0,10265.0,1860.0
1461,12.0,14631.0,3298.0
1462,22.0,1707.0,296.0
1463,18.0,,309.0
1464,7.0,1737.0,290.0
1465,39.0,568.0,127.0
1466,39.0,1139.0,265.0
1467,41.0,2901.0,689.0
1468,52.0,444.0,80.0
1469,17.0,3425.0,827.0
1470,13.0,3494.0,843.0
1471,29.0,4362.0,1053.0
1472,43.0,2976.0,599.0
1473,34.0,3263.0,604.0
1474,28.0,2551.0,378.0
1475,29.0,7744.0,1375.0
1476,37.0,2236.0,372.0
1477,11.0,7212.0,1355.0
1478,8.0,5690.0,1189.0
1479,8.0,140.0,28.0
1480,44.0,2923.0,659.0
1481,52.0,677.0,152.0
1482,52.0,502.0,100.0
1483,52.0,857.0,232.0
1484,52.0,1457.0,389.0
1485,52.0,957.0,263.0
1486,52.0,1741.0,401.0
1487,18.0,7272.0,1559.0
1488,52.0,1890.0,420.0
1489,21.0,5051.0,1054.0
1490,33.0,2242.0,517.0
1491,42.0,2978.0,694.0
1492,18.0,1222.0,
1493,11.0,5103.0,825.0
1494,26.0,2741.0,451.0
1495,16.0,1453.0,299.0
1496,38.0,549.0,105.0
1497,25.0,2202.0,422.0
1498,20.0,3759.0,
1499,24.0,1535.0,279.0
1500,20.0,1465.0,278.0
1501,16.0,2867.0,559.0
1502,15.0,3996.0,748.0
1503,17.0,858.0,262.0
1504,22.0,1468.0,285.0
1505,14.0,1527.0,269.0
1506,16.0,4591.0,904.0
1507,10.0,,307.0
1508,11.0,3835.0,727.0
1509,12.0,1958.0,369.0
1510,12.0,3744.0,699.0
1511,11.0,3974.0,727.0
1512,18.0,2672.0,533.0
1513,20.0,743.0,171.0
1514,,2754.0,570.0
1515,18.0,945.0,205.0
1516,26.0,1503.0,343.0
1517,25.0,1612.0,313.0
1518,28.0,1677.0,327.0
1519,23.0,790.0,137.0
1520,18.0,2221.0,459.0
1521,24.0,1535.0,276.0
1522,19.0,2636.0,523.0
1523,20.0,1384.0,257.0
1524,19.0,2487.0,485.0
1525,18.0,1676.0,332.0
1526,20.0,908.0,206.0
1527,23.0,2263.0,497.0
1528,22.0,2447.0,556.0
1529,31.0,2431.0,512.0
1530,23.0,1759.0,366.0
1531,31.0,1599.0,318.0
1532,22.0,2598.0,482.0
1533,14.0,2063.0,559.0
1534,20.0,1173.0,261.0
1535,37.0,1296.0,296.0
1536,20.0,1808.0,334.0
1537,17.0,2748.0,556.0
1538,17.0,3502.0,655.0
1539,8.0,2836.0,522.0
1540,17.0,1619.0,
1541,17.0,1646.0,330.0
1542,19.0,2888.0,591.0
1543,15.0,1677.0,345.0
1544,15.0,1896.0,408.0
1545,17.0,1583.0,331.0
1546,22.0,2828.0,610.0
1547,35.0,632.0,148.0
1548,17.0,1483.0,284.0
1549,15.0,2490.0,527.0
1550,9.0,818.0,197.0
1551,26.0,1957.0,429.0
1552,12.0,1733.0,421.0
1553,15.0,886.0,204.0
1554,14.0,5549.0,1000.0
1555,25.0,848.0,153.0
1556,26.0,1652.0,325.0
1557,17.0,1554.0,242.0
1558,19.0,3720.0,636.0
1559,35.0,1806.0,293.0
1560,30.0,1030.0,161.0
1561,24.0,1028.0,185.0
1562,33.0,3585.0,757.0
1563,30.0,3085.0,610.0
1564,39.0,,353.0
1565,48.0,827.0,198.0
1566,50.0,1050.0,288.0
1567,,1064.0,245.0
1568,46.0,1885.0,385.0
1569,31.0,2023.0,469.0
1570,25.0,2409.0,490.0
1571,24.0,,372.0
1572,29.0,1947.0,383.0
1573,18.0,2105.0,416.0
1574,24.0,1610.0,324.0
1575,23.0,1387.0,325.0
1576,15.0,202.0,54.0
1577,26.0,3215.0,827.0
1578,38.0,1438.0,310.0
1579,19.0,1537.0,329.0
1580,29.0,2896.0,596.0
1581,14.0,1724.0,315.0
1582,41.0,461.0,107.0
1583,20.0,2505.0,468.0
1584,33.0,1462.0,241.0
1585,30.0,,238.0
1586,21.0,2628.0,494.0
1587,18.0,2278.0,523.0
1588,26.0,1340.0,255.0
1589,31.0,,283.0
1590,15.0,2119.0,389.0
1591,17.0,3659.0,735.0
1592,52.0,189.0,34.0
1593,27.0,720.0,150.0
1594,22.0,2515.0,482.0
1595,27.0,2599.0,502.0
1596,24.0,1003.0,251.0
1597,22.0,1217.0,224.0
1598,40.0,812.0,154.0
1599,29.0,2220.0,471.0
1600,32.0,1852.0,373.0
1601,46.0,1210.0,243.0
1602,37.0,2330.0,495.0
1603,34.0,842.0,186.0
1604,27.0,2596.0,435.0
1605,30.0,1019.0,192.0
1606,21.0,1432.0,284.0
1607,22.0,1814.0,
1608,29.0,1687.0,327.0
1609,39.0,1105.0,180.0
1610,16.0,4221.0,781.0
1611,10.0,1566.0,325.0
1612,34.0,2745.0,559.0
1613,27.0,1199.0,224.0
1614,37.0,736.0,148.0
1615,9.0,7450.0,1475.0
1616,16.0,3758.0,715.0
1617,19.0,1003.0,235.0
1618,16.0,3120.0,641.0
1619,,2029.0,387.0
1620,,3585.0,680.0
1621,7.0,7188.0,1288.0
1622,21.0,3095.0,681.0
1623,32.0,2685.0,543.0
1624,17.0,2967.0,611.0
1625,13.0,4110.0,847.0
1626,13.0,763.0,161.0
1627,20.0,1326.0,307.0
1628,21.0,1435.0,294.0
1629,18.0,2912.0,663.0
1630,17.0,1463.0,338.0
1631,18.0,1411.0,312.0
1632,17.0,1504.0,358.0
1633,10.0,4300.0,845.0
1634,10.0,3757.0,722.0
1635,13.0,2962.0,546.0
1636,17.0,5497.0,1056.0
1637,13.0,4401.0,829.0
1638,13.0,4495.0,856.0
1639,10.0,3486.0,695.0
1640,13.0,3297.0,662.0
1641,11.0,1568.0,369.0
1642,48.0,1096.0,218.0
1643,39.0,1548.0,323.0
1644,23.0,3832.0,774.0
1645,17.0,6440.0,1204.0
1646,27.0,1446.0,295.0
1647,52.0,224.0,38.0
1648,10.0,266.0,62.0
1649,33.0,1064.0,174.0
1650,28.0,4169.0,895.0
1651,44.0,1064.0,230.0
1652,35.0,2791.0,552.0
1653,19.0,1629.0,386.0
1654,50.0,1592.0,372.0
1655,52.0,1989.0,392.0
1656,39.0,1214.0,250.0
1657,39.0,701.0,130.0
1658,28.0,3144.0,694.0
1659,17.0,2549.0,596.0
1660,25.0,2019.0,411.0
1661,3.0,9217.0,1522.0
1662,7.0,7957.0,1314.0
1663,5.0,7105.0,1143.0
1664,19.0,3388.0,599.0
1665,9.0,3079.0,519.0
1666,27.0,3861.0,718.0
1667,22.0,,195.0
1668,44.0,,225.0
1669,36.0,1710.0,320.0
1670,15.0,1850.0,441.0
1671,33.0,2396.0,452.0
1672,19.0,2055.0,358.0
1673,17.0,1962.0,291.0
1674,19.0,2005.0,405.0
1675,5.0,4980.0,774.0
1676,10.0,3258.0,612.0
1677,13.0,2479.0,394.0
1678,5.0,14684.0,2252.0
1679,30.0,1428.0,287.0
1680,22.0,1999.0,415.0
1681,46.0,2273.0,495.0
1682,47.0,1942.0,430.0
1683,52.0,1124.0,245.0
1684,46.0,176.0,43.0
1685,42.0,1017.0,253.0
1686,50.0,1120.0,281.0
1687,25.0,3018.0,606.0
1688,46.0,66.0,22.0
1689,19.0,2688.0,469.0
1690,17.0,4032.0,814.0
1691,34.0,3090.0,593.0
1692,44.0,3184.0,581.0
1693,37.0,3058.0,567.0
1694,8.0,2371.0,375.0
1695,13.0,2983.0,534.0
1696,18.0,2807.0,445.0
1697,22.0,2331.0,359.0
1698,13.0,3995.0,605.0
1699,47.0,1265.0,254.0
1700,29.0,2070.0,452.0
1701,37.0,2724.0,579.0
1702,30.0,3268.0,567.0
1703,26.0,3364.0,570.0
1704,24.0,2269.0,584.0
1705,15.0,6365.0,1646.0
1706,25.0,1710.0,288.0
1707,23.0,1150.0,174.0
1708,,1970.0,296.0
1709,18.0,2741.0,449.0
1710,8.0,2572.0,738.0
1711,13.0,4545.0,952.0
1712,15.0,2380.0,385.0
1713,16.0,2919.0,462.0
1714,36.0,1141.0,234.0
1715,10.0,4156.0,609.0
1716,18.0,3646.0,534.0
1717,34.0,2738.0,475.0
1718,16.0,3077.0,465.0
1719,4.0,5623.0,780.0
1720,10.0,2769.0,619.0
1721,36.0,1489.0,331.0
1722,52.0,242.0,59.0
1723,52.0,2264.0,439.0
1724,52.0,1225.0,250.0
1725,51.0,2982.0,689.0
1726,46.0,2112.0,466.0
1727,36.0,2707.0,550.0
1728,5.0,1560.0,369.0
1729,31.0,3644.0,746.0
1730,16.0,2605.0,440.0
1731,9.0,5329.0,1284.0
1732,30.0,4114.0,743.0
1733,22.0,,117.0
1734,4.0,4075.0,927.0
1735,16.0,3216.0,464.0
1736,4.0,2171.0,597.0
1737,16.0,3787.0,515.0
1738,17.0,2713.0,442.0
1739,15.0,2203.0,312.0
1740,28.0,3639.0,751.0
1741,12.0,1497.0,360.0
1742,16.0,2604.0,454.0
1743,8.0,2750.0,479.0
1744,32.0,1000.0,188.0
1745,34.0,3779.0,766.0
1746,14.0,1930.0,363.0
1747,14.0,2677.0,368.0
1748,7.0,1632.0,248.0
1749,9.0,2294.0,389.0
1750,13.0,1524.0,286.0
1751,5.0,,
1752,27.0,1654.0,478.0
1753,35.0,2691.0,542.0
1754,9.0,3360.0,833.0
1755,29.0,5765.0,1170.0
1756,16.0,2176.0,464.0
1757,16.0,1840.0,355.0
1758,15.0,2966.0,558.0
1759,38.0,2505.0,554.0
1760,17.0,3685.0,685.0
1761,31.0,2810.0,518.0
1762,44.0,1465.0,247.0
1763,4.0,2341.0,408.0
1764,44.0,1625.0,432.0
1765,42.0,118.0,34.0
1766,52.0,2378.0,508.0
1767,48.0,2123.0,494.0
1768,50.0,1760.0,341.0
1769,,1262.0,309.0
1770,33.0,2821.0,
1771,40.0,1800.0,290.0
1772,39.0,1313.0,306.0
1773,41.0,1345.0,272.0
1774,20.0,6992.0,1404.0
1775,50.0,1300.0,263.0
1776,50.0,1738.0,355.0
1777,42.0,2225.0,367.0
1778,37.0,1742.0,339.0
1779,28.0,4308.0,824.0
1780,37.0,978.0,202.0
1781,6.0,10191.0,1882.0
1782,9.0,3424.0,583.0
1783,19.0,4657.0,739.0
1784,19.0,3073.0,506.0
1785,16.0,3913.0,710.0
1786,10.0,2864.0,514.0
1787,9.0,2643.0,439.0
1788,5.0,5303.0,779.0
1789,11.0,4371.0,679.0
1790,14.0,5381.0,871.0
1791,33.0,1660.0,277.0
1792,18.0,4326.0,655.0
1793,20.0,3796.0,650.0
1794,25.0,1374.0,206.0
1795,28.0,3310.0,574.0
1796,12.0,6915.0,1639.0
1797,20.0,1705.0,353.0
1798,34.0,1692.0,290.0
1799,37.0,1784.0,313.0
1800,21.0,9135.0,1534.0
1801,36.0,2213.0,386.0
1802,39.0,2199.0,388.0
1803,24.0,3173.0,548.0
1804,33.0,1043.0,157.0
1805,37.0,1217.0,199.0
1806,10.0,7136.0,1691.0
1807,34.0,1408.0,277.0
1808,22.0,4162.0,1194.0
1809,19.0,4005.0,972.0
1810,36.0,2639.0,488.0
1811,30.0,1260.0,276.0
1812,35.0,4043.0,689.0
1813,44.0,2185.0,357.0
1814,43.0,1454.0,234.0
1815,32.0,1339.0,209.0
1816,29.0,6895.0,1022.0
1817,16.0,3077.0,733.0
1818,32.0,,279.0
1819,36.0,2765.0,495.0
1820,16.0,60.0,10.0
1821,16.0,2445.0,469.0
1822,17.0,1319.0,316.0
1823,36.0,2476.0,472.0
1824,16.0,1085.0,217.0
1825,16.0,1209.0,477.0
1826,10.0,974.0,316.0
1827,25.0,3577.0,581.0
1828,27.0,3228.0,562.0
1829,38.0,2675.0,541.0
1830,45.0,2842.0,567.0
1831,28.0,2965.0,533.0
1832,35.0,3103.0,537.0
1833,37.0,2247.0,416.0
1834,37.0,1755.0,327.0
1835,44.0,1254.0,252.0
1836,25.0,1476.0,336.0
1837,29.0,2001.0,373.0
1838,32.0,1013.0,169.0
1839,27.0,2491.0,428.0
1840,32.0,3012.0,527.0
1841,40.0,1797.0,401.0
1842,37.0,1474.0,343.0
1843,28.0,4035.0,641.0
1844,31.0,2030.0,337.0
1845,23.0,2293.0,411.0
1846,28.0,2839.0,428.0
1847,35.0,1192.0,201.0
1848,36.0,404.0,77.0
1849,34.0,1256.0,267.0
1850,28.0,1900.0,401.0
1851,18.0,2739.0,393.0
1852,27.0,1691.0,289.0
1853,24.0,1330.0,183.0
1854,28.0,1433.0,290.0
1855,28.0,1838.0,273.0
1856,7.0,3418.0,740.0
1857,22.0,2987.0,
1858,26.0,1977.0,264.0
1859,26.0,2714.0,390.0
1860,26.0,2738.0,428.0
1861,22.0,2823.0,509.0
1862,30.0,3320.0,589.0
1863,32.0,3364.0,666.0
1864,28.0,4071.0,713.0
1865,13.0,3216.0,765.0
1866,8.0,4253.0,709.0
1867,12.0,5048.0,1122.0
1868,16.0,3324.0,479.0
1869,17.0,2756.0,423.0
1870,14.0,6290.0,854.0
1871,16.0,2984.0,406.0
1872,34.0,3259.0,498.0
1873,36.0,2342.0,436.0
1874,45.0,1613.0,338.0
1875,26.0,2470.0,626.0
1876,20.0,3968.0,931.0
1877,16.0,2913.0,723.0
1878,21.0,6445.0,1839.0
1879,39.0,1323.0,245.0
1880,20.0,1143.0,346.0
1881,35.0,2190.0,384.0
1882,28.0,1207.0,252.0
1883,27.0,2587.0,729.0
1884,27.0,3513.0,791.0
1885,20.0,563.0,107.0
1886,,3866.0,539.0
1887,25.0,2615.0,368.0
1888,20.0,2636.0,691.0
1889,14.0,3287.0,793.0
1890,25.0,1205.0,260.0
1891,32.0,1955.0,313.0
1892,22.0,3526.0,510.0
1893,23.0,3516.0,661.0
1894,23.0,,
1895,19.0,3192.0,612.0
1896,26.0,1619.0,224.0
1897,18.0,2077.0,298.0
1898,9.0,2214.0,256.0
1899,25.0,2652.0,335.0
1900,33.0,1653.0,334.0
1901,24.0,5732.0,873.0
1902,22.0,2105.0,354.0
1903,29.0,866.0,138.0
1904,22.0,,1213.0
1905,21.0,5541.0,776.0
1906,21.0,4712.0,624.0
1907,5.0,4274.0,1153.0
1908,15.0,7803.0,1603.0
1909,14.0,12713.0,2558.0
1910,26.0,5077.0,640.0
1911,23.0,3318.0,408.0
1912,21.0,10093.0,1269.0
1913,29.0,5438.0,871.0
1914,,5393.0,1422.0
1915,25.0,5869.0,1685.0
1916,21.0,4985.0,1590.0
1917,45.0,1544.0,244.0
1918,25.0,7201.0,1521.0
1919,26.0,3872.0,739.0
1920,28.0,2377.0,469.0
1921,26.0,1733.0,265.0
1922,28.0,1731.0,295.0
1923,33.0,1550.0,277.0
1924,32.0,1075.0,170.0
1925,18.0,9576.0,1455.0
1926,28.0,3410.0,746.0
1927,39.0,3018.0,501.0
1928,29.0,4133.0,770.0
1929,38.0,2139.0,343.0
1930,38.0,757.0,124.0
1931,34.0,4781.0,
1932,30.0,2296.0,329.0
1933,24.0,4125.0,1020.0
1934,32.0,2676.0,484.0
1935,37.0,1677.0,269.0
1936,33.0,2423.0,322.0
1937,32.0,4498.0,862.0
1938,20.0,5467.0,
1939,29.0,6349.0,858.0
1940,32.0,3250.0,550.0
1941,29.0,3025.0,477.0
1942,27.0,6039.0,780.0
1943,22.0,1980.0,291.0
1944,22.0,6719.0,1068.0
1945,23.0,2564.0,347.0
1946,8.0,831.0,231.0
1947,19.0,1127.0,170.0
1948,19.0,5721.0,837.0
1949,17.0,2559.0,370.0
1950,24.0,1407.0,327.0
1951,16.0,3326.0,419.0
1952,16.0,5121.0,735.0
1953,17.0,5688.0,824.0
1954,17.0,3354.0,422.0
1955,16.0,2498.0,330.0
1956,18.0,2903.0,387.0
1957,12.0,,778.0
1958,17.0,3279.0,418.0
1959,8.0,11336.0,1657.0
1960,16.0,3873.0,484.0
1961,4.0,14652.0,2826.0
1962,8.0,3865.0,463.0
1963,4.0,6875.0,1439.0
1964,5.0,2255.0,269.0
1965,8.0,452.0,51.0
1966,2.0,227.0,35.0
1967,2.0,200.0,20.0
1968,8.0,3743.0,581.0
1969,13.0,7241.0,1007.0
1970,8.0,2865.0,389.0
1971,34.0,1879.0,265.0
1972,30.0,3917.0,549.0
1973,20.0,2206.0,458.0
1974,22.0,1248.0,271.0
1975,24.0,5948.0,738.0
1976,14.0,8213.0,1364.0
1977,17.0,465.0,83.0
1978,11.0,6200.0,907.0
1979,21.0,3521.0,447.0
1980,16.0,3031.0,438.0
1981,14.0,3056.0,369.0
1982,25.0,3004.0,393.0
1983,18.0,8953.0,1074.0
1984,4.0,1029.0,126.0
1985,29.0,7479.0,977.0
1986,16.0,7681.0,946.0
1987,10.0,3209.0,379.0
1988,16.0,2939.0,380.0
1989,18.0,9117.0,1248.0
1990,5.0,7178.0,898.0
1991,20.0,10212.0,1424.0
1992,22.0,4949.0,626.0
1993,38.0,827.0,144.0
1994,32.0,5738.0,746.0
1995,34.0,5683.0,755.0
1996,35.0,880.0,139.0
1997,21.0,3282.0,653.0
1998,32.0,2372.0,516.0
1999,37.0,4005.0,614.0
2000,35.0,2785.0,362.0
2001,30.0,3227.0,733.0
2002,27.0,744.0,214.0
2003,18.0,1820.0,220.0
2004,34.0,6986.0,1096.0
2005,11.0,1077.0,318.0
2006,24.0,2059.0,462.0
2007,26.0,2947.0,
2008,24.0,6130.0,1359.0
2009,17.0,7475.0,1556.0
2010,23.0,1025.0,205.0
2011,16.0,5187.0,1014.0
2012,17.0,1102.0,224.0
2013,26.0,2405.0,564.0
2014,35.0,3701.0,528.0
2015,27.0,5484.0,760.0
2016,33.0,3398.0,
2017,,5252.0,686.0
2018,17.0,1320.0,159.0
2019,26.0,4048.0,513.0
2020,26.0,2269.0,317.0
2021,19.0,5130.0,741.0
2022,4.0,2045.0,237.0
2023,20.0,6201.0,1182.0
2024,27.0,9147.0,1276.0
2025,,2131.0,343.0
2026,16.0,4596.0,705.0
2027,36.0,3359.0,493.0
2028,36.0,542.0,119.0
2029,33.0,4449.0,636.0
2030,32.0,1779.0,241.0
2031,32.0,3633.0,508.0
2032,33.0,3626.0,502.0
2033,,1261.0,177.0
2034,20.0,95.0,13.0
2035,37.0,3881.0,560.0
2036,36.0,1065.0,160.0
2037,31.0,7200.0,876.0
2038,36.0,2107.0,287.0
2039,36.0,4760.0,610.0
2040,18.0,4845.0,735.0
2041,8.0,7505.0,1089.0
2042,8.0,1584.0,236.0
2043,4.0,,2546.0
2044,17.0,1133.0,244.0
2045,11.0,2836.0,373.0
2046,4.0,11444.0,1355.0
2047,7.0,3477.0,416.0
2048,12.0,4711.0,659.0
2049,2.0,3129.0,707.0
2050,26.0,3084.0,505.0
2051,25.0,4026.0,791.0
2052,21.0,3153.0,411.0
2053,,3241.0,464.0
2054,18.0,2808.0,337.0
2055,16.0,2638.0,345.0
2056,14.0,1780.0,224.0
2057,13.0,,292.0
2058,14.0,5332.0,884.0
2059,18.0,2541.0,355.0
2060,13.0,1610.0,198.0
2061,26.0,1299.0,174.0
2062,16.0,3421.0,427.0
2063,16.0,2876.0,391.0
2064,16.0,2169.0,262.0
2065,27.0,1469.0,216.0
2066,16.0,1803.0,267.0
2067,15.0,3338.0,532.0
2068,15.0,2150.0,327.0
2069,9.0,6306.0,962.0
2070,52.0,1350.0,266.0
2071,52.0,1736.0,358.0
2072,,2735.0,559.0
2073,31.0,3029.0,500.0
2074,25.0,2239.0,361.0
2075,47.0,1685.0,405.0
2076,41.0,1631.0,282.0
2077,41.0,2512.0,539.0
2078,30.0,1255.0,297.0
2079,4.0,7999.0,1611.0
2080,26.0,2335.0,413.0
2081,16.0,4986.0,1081.0
2082,32.0,2159.0,393.0
2083,34.0,1712.0,317.0
2084,26.0,3735.0,641.0
2085,18.0,4123.0,874.0
2086,28.0,3801.0,622.0
2087,28.0,2038.0,329.0
2088,16.0,4921.0,737.0
2089,23.0,3455.0,479.0
2090,5.0,3846.0,786.0
2091,11.0,3751.0,565.0
2092,16.0,2084.0,315.0
2093,16.0,2978.0,411.0
2094,14.0,2338.0,391.0
2095,6.0,678.0,104.0
2096,15.0,1216.0,166.0
2097,12.0,1592.0,242.0
2098,5.0,6265.0,908.0
2099,27.0,2133.0,347.0
2100,35.0,1579.0,243.0
2101,10.0,15259.0,2275.0
2102,30.0,4030.0,772.0
2103,34.0,2854.0,528.0
2104,20.0,3426.0,632.0
2105,35.0,1811.0,377.0
2106,20.0,7578.0,1426.0
2107,37.0,1887.0,353.0
2108,38.0,1794.0,349.0
2109,38.0,2172.0,403.0
2110,36.0,1425.0,
2111,25.0,6508.0,1137.0
2112,25.0,3807.0,806.0
2113,29.0,2347.0,464.0
2114,26.0,3054.0,492.0
2115,35.0,3779.0,711.0
2116,29.0,3108.0,534.0
2117,24.0,4865.0,968.0
2118,32.0,2275.0,397.0
2119,42.0,1531.0,326.0
2120,3.0,2850.0,
2121,4.0,3999.0,1079.0
2122,33.0,44.0,6.0
2123,39.0,246.0,57.0
2124,31.0,1157.0,276.0
2125,40.0,408.0,102.0
2126,35.0,215.0,45.0
2127,32.0,1298.0,363.0
2128,37.0,1572.0,402.0
2129,36.0,60.0,15.0
2130,33.0,2014.0,410.0
2131,34.0,3756.0,
2132,19.0,392.0,109.0
2133,32.0,1991.0,504.0
2134,43.0,2178.0,482.0
2135,31.0,2892.0,685.0
2136,33.0,1595.0,292.0
2137,33.0,1156.0,190.0
2138,19.0,5151.0,1335.0
2139,32.0,1967.0,348.0
2140,45.0,1982.0,376.0
2141,19.0,2237.0,580.0
2142,46.0,1222.0,236.0
2143,36.0,2191.0,531.0
2144,29.0,1899.0,524.0
2145,35.0,1326.0,346.0
2146,31.0,2449.0,
2147,34.0,1428.0,335.0
2148,30.0,950.0,317.0
2149,25.0,1728.0,403.0
2150,34.0,2070.0,357.0
2151,35.0,1612.0,354.0
2152,,2099.0,569.0
2153,15.0,6487.0,1717.0
2154,33.0,1817.0,441.0
2155,38.0,2751.0,522.0
2156,46.0,1901.0,295.0
2157,40.0,1141.0,213.0
2158,42.0,1627.0,336.0
2159,45.0,1226.0,279.0
2160,47.0,1882.0,361.0
2161,43.0,1876.0,389.0
2162,42.0,1695.0,345.0
2163,44.0,1769.0,332.0
2164,45.0,1128.0,240.0
2165,45.0,1585.0,329.0
2166,,1543.0,339.0
2167,44.0,1675.0,317.0
2168,44.0,1788.0,368.0
2169,39.0,1986.0,427.0
2170,38.0,1340.0,298.0
2171,45.0,2142.0,431.0
2172,42.0,1485.0,290.0
2173,38.0,1042.0,289.0
2174,47.0,2313.0,433.0
2175,44.0,1917.0,444.0
2176,31.0,1611.0,455.0
2177,42.0,,451.0
2178,45.0,2112.0,493.0
2179,34.0,1880.0,459.0
2180,47.0,1275.0,275.0
2181,38.0,1066.0,248.0
2182,45.0,907.0,188.0
2183,27.0,844.0,249.0
2184,26.0,1540.0,343.0
2185,41.0,2591.0,585.0
2186,49.0,969.0,229.0
2187,19.0,1334.0,366.0
2188,28.0,1995.0,488.0
2189,43.0,369.0,107.0
2190,17.0,1258.0,254.0
2191,40.0,1064.0,266.0
2192,45.0,3150.0,756.0
2193,18.0,,711.0
2194,47.0,3453.0,779.0
2195,52.0,154.0,33.0
2196,30.0,2515.0,481.0
2197,39.0,2002.0,416.0
2198,44.0,,449.0
2199,42.0,1796.0,389.0
2200,37.0,709.0,190.0
2201,36.0,1954.0,513.0
2202,36.0,921.0,200.0
2203,52.0,215.0,41.0
2204,4.0,2851.0,798.0
2205,34.0,2326.0,471.0
2206,27.0,2158.0,424.0
2207,32.0,2389.0,652.0
2208,45.0,2225.0,486.0
2209,,268.0,75.0
2210,29.0,2304.0,399.0
