Id,population,households,median_income,median_house_value
1090,1849.0,750.0,2.679,144900.0
1091,1287.0,538.0,2.9922,179900.0
1092,1580.0,536.0,4.1042,179100.0
1093,1571.0,579.0,2.5833,159900.0
1094,828.0,443.0,2.1552,161400.0
1095,835.0,338.0,2.3274,170400.0
1096,1765.0,724.0,2.4206,137500.0
1097,387.0,161.0,3.9063,178400.0
1098,1562.0,618.0,2.6464,155200.0
1099,768.0,309.0,3.4643,160900.0
1100,1140.0,472.0,2.3973,167300.0
1101,83.0,31.0,6.5,340000.0
1102,485.0,171.0,6.0574,431000.0
1103,1189.0,573.0,3.8958,301100.0
1104,586.0,249.0,4.7813,241900.0
1105,2240.0,792.0,3.2829,162500.0
1106,867.0,352.0,5.3169,299200.0
1107,3827.0,1288.0,6.2579,315500.0
1108,3827.0,1294.0,5.1701,216800.0
1109,1280.0,431.0,3.25,218100.0
1110,2667.0,1047.0,3.1796,170300.0
1111,253.0,137.0,2.4196,275000.0
1112,1401.0,607.0,2.6563,
1113,233.0,152.0,0.9637,160000.0
1114,673.0,308.0,2.3357,175000.0
1115,704.0,314.0,3.5114,197500.0
1116,273.0,120.0,3.3125,150000.0
1117,1120.0,540.0,2.4042,205600.0
1118,1105.0,467.0,2.8322,170300.0
1119,569.0,293.0,2.5156,190900.0
1120,691.0,324.0,3.4032,196900.0
1121,1109.0,448.0,2.535,174000.0
1122,1197.0,465.0,2.5772,170200.0
1123,1061.0,400.0,3.0962,180900.0
1124,2479.0,903.0,2.9564,150500.0
1125,1162.0,389.0,3.125,167100.0
1126,1146.0,448.0,2.95,148900.0
1127,724.0,267.0,4.38,196400.0
1128,975.0,375.0,4.0417,191100.0
1129,952.0,370.0,3.8,187500.0
1130,1159.0,399.0,3.4839,180600.0
1131,1129.0,422.0,4.0588,182800.0
1132,1175.0,401.0,4.1974,179300.0
1133,924.0,328.0,3.6,179400.0
1134,1424.0,538.0,4.267,210300.0
1135,1366.0,500.0,4.2386,192300.0
1136,1171.0,,5.5797,198100.0
1137,641.0,243.0,4.0682,196200.0
1138,880.0,332.0,3.1734,181600.0
1139,1635.0,557.0,4.7933,186900.0
1140,1495.0,543.0,4.8125,188300.0
1141,,317.0,3.8676,184000.0
1142,1798.0,,3.9395,184700.0
1143,1625.0,665.0,3.2434,179900.0
1144,599.0,224.0,3.0917,167200.0
1145,2037.0,703.0,3.0645,165400.0
1146,1854.0,603.0,2.7019,154000.0
1147,1408.0,478.0,3.1115,153500.0
1148,766.0,271.0,3.4722,135400.0
1149,725.0,274.0,2.2222,158300.0
1150,1019.0,340.0,6.1104,240700.0
1151,1830.0,743.0,4.2733,180700.0
1152,1469.0,616.0,3.2465,230600.0
1153,1198.0,624.0,3.2417,210800.0
1154,1039.0,394.0,3.875,165300.0
1155,690.0,242.0,6.0501,254200.0
1156,1155.0,415.0,6.8233,332600.0
1157,1066.0,384.0,6.3501,350000.0
1158,1255.0,587.0,2.6719,161200.0
1159,2461.0,1042.0,3.875,179300.0
1160,1063.0,356.0,2.5625,154300.0
1161,2181.0,740.0,3.016,161800.0
1162,3069.0,1299.0,2.7694,161900.0
1163,1093.0,374.0,3.6818,165400.0
1164,1349.0,437.0,2.1382,166600.0
1165,599.0,206.0,3.7303,149700.0
1166,480.0,149.0,3.875,162100.0
1167,1293.0,448.0,3.0489,152600.0
1168,1414.0,634.0,2.8203,195200.0
1169,543.0,184.0,4.3897,190600.0
1170,572.0,194.0,4.7143,193800.0
1171,342.0,112.0,4.6875,200600.0
1172,2332.0,603.0,3.2091,150000.0
1173,768.0,234.0,4.275,185300.0
1174,913.0,299.0,4.1302,172700.0
1175,1726.0,643.0,3.09,174100.0
1176,1185.0,,4.5417,194400.0
1177,735.0,278.0,4.6635,206700.0
1178,796.0,319.0,4.4427,204500.0
1179,252.0,82.0,4.5303,175000.0
1180,86.0,25.0,2.375,137500.0
1181,5613.0,1946.0,3.8171,187200.0
1182,1727.0,467.0,4.5281,173600.0
1183,407.0,183.0,4.3456,163000.0
1184,2041.0,734.0,3.4861,331600.0
1185,854.0,301.0,5.2312,197600.0
1186,1907.0,746.0,3.6708,197900.0
1187,264.0,77.0,3.8875,228100.0
1188,735.0,249.0,3.9167,189500.0
1189,836.0,292.0,3.9063,184200.0
1190,1377.0,408.0,3.7895,180900.0
1191,789.0,248.0,3.8,172000.0
1192,662.0,226.0,5.7309,177900.0
1193,853.0,271.0,4.1141,173100.0
1194,664.0,200.0,5.2838,172600.0
1195,4065.0,1113.0,3.3479,182100.0
1196,1109.0,418.0,3.142,179500.0
1197,548.0,185.0,3.7614,176000.0
1198,431.0,149.0,4.25,192600.0
1199,463.0,160.0,3.9338,182700.0
1200,5436.0,1463.0,2.5158,134900.0
1201,2028.0,693.0,2.4808,157600.0
1202,2426.0,862.0,4.7083,190900.0
1203,1038.0,282.0,4.1652,158200.0
1204,857.0,430.0,3.5541,350000.0
1205,848.0,291.0,,158200.0
1206,729.0,220.0,3.8259,146100.0
1207,369.0,159.0,3.2331,226700.0
1208,1001.0,350.0,4.7109,198700.0
1209,,527.0,4.2468,221200.0
1210,453.0,176.0,6.396,208500.0
1211,328.0,134.0,3.8125,204200.0
1212,793.0,302.0,3.2857,193200.0
1213,632.0,204.0,3.8929,209500.0
1214,1002.0,281.0,3.7262,164900.0
1215,808.0,241.0,4.0125,161400.0
1216,727.0,215.0,4.1719,187000.0
1217,455.0,185.0,4.2857,190400.0
1218,1534.0,346.0,3.6458,156600.0
1219,1139.0,550.0,2.6875,157300.0
1220,1175.0,337.0,,168100.0
1221,1401.0,453.0,4.5913,177600.0
1222,,1289.0,3.8625,208900.0
1223,841.0,364.0,3.3611,169200.0
1224,705.0,351.0,2.8971,163900.0
1225,1148.0,310.0,4.0326,164700.0
1226,391.0,107.0,4.0682,156900.0
1227,992.0,249.0,5.3644,168800.0
1228,790.0,243.0,4.7019,174100.0
1229,1016.0,313.0,5.64,206500.0
1230,1039.0,395.0,3.7931,203900.0
1231,2341.0,703.0,4.6458,217000.0
1232,1382.0,338.0,3.694,159600.0
1233,1858.0,437.0,2.652,159800.0
1234,1156.0,300.0,3.5,154300.0
1235,1097.0,328.0,3.2386,149600.0
1236,,268.0,5.097,188600.0
1237,1873.0,602.0,4.3875,238500.0
1238,1640.0,514.0,4.625,235300.0
1239,1568.0,433.0,5.0406,261400.0
1240,3174.0,817.0,5.8704,234400.0
1241,1186.0,310.0,5.3226,231700.0
1242,1367.0,355.0,4.235,156300.0
1243,1680.0,528.0,4.825,222000.0
1244,1657.0,410.0,5.5218,254400.0
1245,1033.0,267.0,6.5116,244300.0
1246,1117.0,268.0,6.0661,247000.0
1247,2003.0,488.0,6.0074,236500.0
1248,2568.0,653.0,4.6211,151400.0
1249,1461.0,344.0,5.225,213700.0
1250,1116.0,273.0,5.3428,243600.0
1251,3163.0,1274.0,3.7462,212500.0
1252,1488.0,389.0,4.5721,214700.0
1253,855.0,319.0,3.6923,213200.0
1254,2530.0,817.0,4.6786,256000.0
1255,240.0,149.0,2.875,237500.0
1256,2097.0,728.0,3.3617,178100.0
1257,2629.0,721.0,5.7579,231800.0
1258,295.0,92.0,2.9706,147900.0
1259,2056.0,628.0,3.9022,191700.0
1260,2172.0,789.0,4.6146,247600.0
1261,1777.0,559.0,5.7192,283500.0
1262,2079.0,975.0,3.6832,216900.0
1263,1276.0,485.0,6.2073,282500.0
1264,2071.0,688.0,5.8151,295600.0
1265,8117.0,2847.0,5.8322,281800.0
1266,8012.0,2606.0,5.6277,269800.0
1267,3436.0,1057.0,5.2879,231200.0
1268,5019.0,1379.0,6.5615,318300.0
1269,4576.0,1348.0,5.6758,253400.0
1270,6075.0,1797.0,,278200.0
1271,648.0,245.0,3.5714,300000.0
1272,7205.0,2753.0,6.0824,273500.0
1273,2461.0,829.0,4.3594,223400.0
1274,914.0,316.0,5.5737,214500.0
1275,2841.0,924.0,4.8962,220200.0
1276,4446.0,1491.0,4.6978,240300.0
1277,1531.0,736.0,4.4259,158000.0
1278,1434.0,495.0,3.3008,224200.0
1279,909.0,267.0,4.5687,177200.0
1280,1174.0,501.0,3.8179,216100.0
1281,2641.0,971.0,5.0,269700.0
1282,3288.0,1235.0,4.3393,231200.0
1283,1606.0,838.0,4.1387,162500.0
1284,4518.0,1772.0,4.8052,254000.0
1285,986.0,322.0,4.6349,196200.0
1286,3080.0,1182.0,3.168,189400.0
1287,3386.0,1339.0,3.1326,220800.0
1288,4649.0,1903.0,2.9074,213800.0
1289,2412.0,714.0,8.3996,442900.0
1290,4552.0,1520.0,6.6478,333400.0
1291,596.0,220.0,6.629,352400.0
1292,1631.0,538.0,6.2179,305300.0
1293,941.0,304.0,5.761,259600.0
1294,1724.0,585.0,4.6641,248900.0
1295,1067.0,410.0,6.7599,356000.0
1296,2738.0,1108.0,3.9909,236000.0
1297,1278.0,492.0,4.2955,218800.0
1298,1538.0,545.0,4.9615,228000.0
1299,1252.0,586.0,2.6198,235900.0
1300,1344.0,467.0,4.7135,203200.0
1301,1353.0,413.0,4.75,197000.0
1302,1273.0,406.0,5.4299,236400.0
1303,1610.0,540.0,4.6,223200.0
1304,2142.0,639.0,4.1947,222700.0
1305,1285.0,404.0,5.388,225000.0
1306,1673.0,661.0,3.9444,240100.0
1307,1772.0,516.0,5.3283,227900.0
1308,1106.0,453.0,4.8403,268600.0
1309,2023.0,749.0,5.1616,275100.0
1310,1276.0,468.0,4.9167,256300.0
1311,3026.0,1134.0,4.1591,332400.0
1312,1128.0,395.0,5.0,287600.0
1313,852.0,357.0,5.8325,298900.0
1314,889.0,314.0,5.7057,287600.0
1315,2831.0,923.0,5.0423,222200.0
1316,1776.0,613.0,4.5317,232600.0
1317,1671.0,504.0,5.4359,258300.0
1318,2530.0,894.0,5.0824,230900.0
1319,2721.0,763.0,5.2308,196900.0
1320,3215.0,1086.0,4.4107,223500.0
1321,2352.0,734.0,5.2396,223900.0
1322,2855.0,960.0,4.7478,243500.0
1323,12203.0,3701.0,8.4045,451100.0
1324,1981.0,591.0,9.7194,500001.0
1325,3571.0,1466.0,5.1643,193100.0
1326,1972.0,623.0,5.3813,264400.0
1327,1105.0,357.0,6.0878,246900.0
1328,2759.0,760.0,6.868,337300.0
1329,4319.0,,6.992,284800.0
1330,1597.0,483.0,4.9118,217300.0
1331,1446.0,515.0,4.4357,291700.0
1332,1285.0,377.0,4.9464,223800.0
1333,2568.0,703.0,5.2882,223100.0
1334,2357.0,823.0,5.1321,211300.0
1335,2998.0,890.0,3.9667,218500.0
1336,307.0,100.0,3.1696,156300.0
1337,3526.0,1060.0,5.0838,248200.0
1338,1213.0,338.0,4.8214,186000.0
1339,1911.0,639.0,4.1406,178200.0
1340,1524.0,467.0,3.7364,190400.0
1341,719.0,236.0,3.535,210300.0
1342,3038.0,870.0,5.0739,208000.0
1343,1268.0,404.0,3.256,183300.0
1344,2346.0,709.0,6.0667,245700.0
1345,2216.0,681.0,5.7072,242200.0
1346,3223.0,1316.0,4.9867,181700.0
1347,2937.0,1506.0,5.1437,299400.0
1348,,687.0,5.347,
1349,2038.0,671.0,5.7233,231800.0
1350,1935.0,642.0,4.4697,221300.0
1351,1453.0,444.0,4.9107,213800.0
1352,2288.0,805.0,4.2281,206000.0
1353,2484.0,970.0,5.0143,271100.0
1354,3386.0,1062.0,7.2494,336500.0
1355,512.0,208.0,5.1406,315600.0
1356,1081.0,400.0,8.3337,500001.0
1357,1590.0,559.0,7.316,285400.0
1358,3126.0,1115.0,6.4994,323000.0
1359,,219.0,7.2211,291900.0
1360,793.0,456.0,4.4087,225600.0
1361,926.0,299.0,5.9345,259600.0
1362,831.0,260.0,6.177,262900.0
1363,1700.0,520.0,5.817,257300.0
1364,1395.0,427.0,6.3132,259200.0
1365,3329.0,1136.0,6.3373,339700.0
1366,854.0,286.0,7.333,337200.0
1367,734.0,245.0,6.2918,334100.0
1368,1543.0,577.0,6.5214,311500.0
1369,937.0,324.0,6.4524,296900.0
1370,1181.0,474.0,6.0604,247900.0
1371,852.0,295.0,6.5285,300400.0
1372,876.0,285.0,7.2639,332400.0
1373,3926.0,1229.0,7.4353,389800.0
1374,1360.0,642.0,3.1127,233000.0
1375,161.0,102.0,2.4896,238500.0
1376,315.0,123.0,5.0677,233300.0
1377,769.0,461.0,2.1187,231300.0
1378,514.0,172.0,10.9506,475800.0
1379,2444.0,825.0,7.0691,393200.0
1380,,743.0,5.5,247200.0
1381,853.0,278.0,4.9879,229400.0
1382,1895.0,742.0,6.8132,282500.0
1383,1833.0,663.0,5.6399,300600.0
1384,1699.0,640.0,4.1597,293200.0
1385,583.0,214.0,5.7519,278500.0
1386,4847.0,1950.0,5.6417,352900.0
1387,83.0,42.0,10.3203,400000.0
1388,51.0,21.0,4.3472,375000.0
1389,4389.0,1391.0,6.6827,313700.0
1390,2649.0,1241.0,3.62,139300.0
1391,1952.0,576.0,7.3588,327500.0
1392,771.0,279.0,5.7239,
1393,144.0,58.0,4.2083,125000.0
1394,729.0,252.0,6.1023,450000.0
1395,2595.0,1067.0,3.9864,200200.0
1396,5826.0,2125.0,4.8624,192400.0
1397,254.0,85.0,9.1531,418800.0
1398,2474.0,910.0,4.7361,216800.0
1399,2222.0,662.0,5.4324,215500.0
1400,802.0,319.0,4.9375,227700.0
1401,1919.0,709.0,3.3841,184400.0
1402,950.0,372.0,3.5532,158400.0
1403,,461.0,3.3618,174600.0
1404,1761.0,572.0,4.3533,168400.0
1405,,1047.0,4.5357,188400.0
1406,1705.0,679.0,5.7068,256700.0
1407,1422.0,522.0,3.7212,183800.0
1408,702.0,263.0,5.2443,183400.0
1409,1189.0,349.0,4.2361,177500.0
1410,555.0,197.0,3.1856,186900.0
1411,8768.0,3293.0,5.4496,238900.0
1412,1392.0,680.0,3.0222,172500.0
1413,277.0,109.0,2.6667,179200.0
1414,929.0,419.0,3.7301,204400.0
1415,629.0,288.0,4.6806,209400.0
1416,3489.0,1259.0,5.7907,264200.0
1417,1225.0,468.0,6.3705,350000.0
1418,1024.0,321.0,5.2649,199800.0
1419,947.0,346.0,6.0797,211000.0
1420,804.0,269.0,4.8571,201100.0
1421,900.0,354.0,3.8523,193000.0
1422,6693.0,2232.0,5.98,245000.0
1423,338.0,152.0,2.45,117600.0
1424,573.0,196.0,2.2417,97900.0
1425,202.0,102.0,3.15,140600.0
1426,946.0,411.0,3.4609,120900.0
1427,1091.0,466.0,3.0,119000.0
1428,435.0,181.0,3.2031,129200.0
1429,767.0,356.0,2.5208,99100.0
1430,618.0,277.0,2.3549,108900.0
1431,1103.0,433.0,,111700.0
1432,495.0,187.0,2.05,68900.0
1433,369.0,157.0,3.125,96400.0
1434,638.0,262.0,2.65,116700.0
1435,607.0,240.0,3.5,123800.0
1436,657.0,288.0,2.5476,97900.0
1437,546.0,214.0,3.9107,129800.0
1438,597.0,228.0,4.2917,121300.0
1439,529.0,216.0,3.3393,107200.0
1440,4930.0,287.0,4.3029,121900.0
1441,1614.0,698.0,2.8125,113400.0
1442,1793.0,600.0,3.5508,99100.0
1443,1187.0,438.0,3.2589,103000.0
1444,834.0,305.0,3.2937,114200.0
1445,2237.0,953.0,3.0465,144100.0
1446,1737.0,743.0,2.3125,128600.0
1447,806.0,306.0,2.525,157200.0
1448,985.0,381.0,3.175,118500.0
1449,730.0,267.0,2.6078,116700.0
1450,1444.0,603.0,2.7399,134800.0
1451,1252.0,566.0,2.7236,109900.0
1452,559.0,213.0,4.4531,144300.0
1453,533.0,242.0,3.2135,123600.0
1454,4644.0,1775.0,3.1142,112600.0
1455,2710.0,1149.0,3.0068,107300.0
1456,3628.0,1494.0,3.0905,117800.0
1457,2446.0,1199.0,1.9362,89900.0
1458,1215.0,548.0,2.3155,102300.0
1459,4030.0,1667.0,2.0094,87300.0
1460,4591.0,1906.0,3.07,142600.0
1461,7517.0,3262.0,1.6785,153100.0
1462,822.0,297.0,3.6625,126600.0
1463,856.0,293.0,3.5046,118300.0
1464,747.0,265.0,3.9,147000.0
1465,267.0,129.0,1.8095,
1466,623.0,264.0,2.2833,85800.0
1467,1426.0,632.0,1.5633,84500.0
1468,1107.0,98.0,3.4191,137500.0
1469,2469.0,758.0,0.9393,88900.0
1470,1571.0,784.0,1.1019,120200.0
1471,2053.0,1000.0,1.7284,74500.0
1472,1181.0,560.0,2.2621,85100.0
1473,1290.0,594.0,2.575,130300.0
1474,1011.0,374.0,4.3309,125200.0
1475,3316.0,1365.0,3.0253,111400.0
1476,974.0,379.0,3.2016,97000.0
1477,3264.0,1264.0,3.1125,
1478,2887.0,1077.0,3.0625,116300.0
1479,84.0,29.0,2.125,179200.0
1480,1371.0,626.0,2.2925,85800.0
1481,379.0,154.0,1.6797,94800.0
1482,311.0,100.0,1.5481,200000.0
1483,520.0,198.0,0.987,112500.0
1484,802.0,342.0,0.9566,69000.0
1485,513.0,223.0,1.3672,55000.0
1486,753.0,377.0,2.0064,77900.0
1487,5022.0,1524.0,1.6911,98800.0
1488,974.0,383.0,1.6827,78700.0
1489,2948.0,980.0,1.5863,81300.0
1490,1160.0,449.0,1.7426,60300.0
1491,1879.0,679.0,1.5064,66300.0
1492,708.0,281.0,2.0288,116700.0
1493,2456.0,810.0,4.5032,159700.0
1494,1217.0,437.0,3.7007,139200.0
1495,904.0,286.0,3.5735,89600.0
1496,275.0,94.0,3.5375,153100.0
1497,1109.0,403.0,2.8306,87500.0
1498,1705.0,600.0,4.712,158600.0
1499,726.0,272.0,2.3833,95100.0
1500,745.0,250.0,3.0625,93800.0
1501,1203.0,449.0,2.7143,95300.0
1502,1786.0,728.0,3.5189,141300.0
1503,47.0,27.0,2.4028,67500.0
1504,611.0,235.0,2.3036,73000.0
1505,665.0,261.0,2.8657,119600.0
1506,1904.0,812.0,2.2419,93200.0
1507,721.0,312.0,2.4537,117900.0
1508,1456.0,658.0,2.5374,97200.0
1509,875.0,354.0,2.3507,97600.0
1510,1532.0,660.0,2.3079,95300.0
1511,1610.0,634.0,2.6147,107700.0
1512,1151.0,532.0,2.567,102900.0
1513,395.0,168.0,1.625,88300.0
1514,1063.0,543.0,1.4048,86500.0
1515,385.0,207.0,2.1838,58000.0
1516,699.0,296.0,1.875,84000.0
1517,837.0,303.0,2.963,89500.0
1518,770.0,309.0,2.6823,93400.0
1519,365.0,152.0,2.1912,115200.0
1520,952.0,440.0,2.0458,105700.0
1521,664.0,273.0,2.3068,97300.0
1522,1184.0,465.0,2.7863,108600.0
1523,557.0,232.0,,104900.0
1524,1110.0,453.0,3.1061,110200.0
1525,733.0,318.0,1.7875,103800.0
1526,481.0,211.0,2.2,80800.0
1527,1138.0,455.0,2.3403,87300.0
1528,1157.0,556.0,1.8245,85500.0
1529,1026.0,427.0,2.5428,85000.0
1530,788.0,359.0,1.8125,93500.0
1531,794.0,303.0,3.0,96700.0
1532,1151.0,490.0,2.8182,109700.0
1533,934.0,529.0,1.7788,85800.0
1534,523.0,258.0,1.0625,92800.0
1535,569.0,257.0,,70500.0
1536,763.0,335.0,2.3711,121800.0
1537,1174.0,514.0,3.066,102600.0
1538,1763.0,613.0,2.9625,101200.0
1539,1163.0,512.0,3.13,168300.0
1540,705.0,285.0,2.4623,126100.0
1541,750.0,344.0,2.3798,83800.0
1542,984.0,499.0,1.9766,92600.0
1543,844.0,330.0,2.3958,111200.0
1544,893.0,334.0,1.6948,87500.0
1545,730.0,306.0,2.3895,87500.0
1546,986.0,391.0,2.8871,94700.0
1547,221.0,102.0,2.3684,62500.0
1548,481.0,,1.4896,83300.0
1549,1229.0,497.0,2.3917,85700.0
1550,358.0,197.0,1.7708,79500.0
1551,945.0,397.0,1.7308,53600.0
1552,1861.0,415.0,1.5771,65200.0
1553,576.0,205.0,2.1467,84100.0
1554,1822.0,919.0,2.9562,142300.0
1555,436.0,155.0,3.9028,93800.0
1556,790.0,292.0,3.0446,90800.0
1557,553.0,230.0,3.2174,91800.0
1558,1304.0,607.0,2.6921,97500.0
1559,683.0,295.0,4.5156,91200.0
1560,448.0,159.0,2.4821,73800.0
1561,471.0,186.0,2.9688,86400.0
1562,1887.0,765.0,2.502,62100.0
1563,1688.0,575.0,2.334,72200.0
1564,684.0,310.0,2.0357,57600.0
1565,396.0,161.0,0.8024,58300.0
1566,485.0,260.0,1.1607,51700.0
1567,603.0,190.0,1.3654,57900.0
1568,871.0,347.0,1.6352,53100.0
1569,1073.0,436.0,1.5714,56100.0
1570,1384.0,479.0,1.9956,58000.0
1571,1087.0,385.0,1.6389,56700.0
1572,925.0,337.0,2.1658,57600.0
1573,974.0,385.0,1.6346,63300.0
1574,909.0,323.0,1.8661,59800.0
1575,640.0,289.0,1.4833,65200.0
1576,145.0,40.0,,42500.0
1577,2041.0,737.0,1.0585,45100.0
1578,779.0,275.0,1.3289,39400.0
1579,617.0,274.0,1.5313,50300.0
1580,1809.0,617.0,1.8047,53800.0
1581,939.0,302.0,2.4952,53900.0
1582,284.0,90.0,2.2045,41800.0
1583,1174.0,429.0,2.9965,88900.0
1584,569.0,231.0,3.2833,82600.0
1585,677.0,233.0,2.6563,63600.0
1586,1364.0,468.0,2.0455,59400.0
1587,1185.0,475.0,1.3611,60600.0
1588,662.0,239.0,2.6071,57100.0
1589,811.0,289.0,1.7727,49000.0
1590,1079.0,374.0,2.3566,80400.0
1591,1970.0,667.0,2.425,96200.0
1592,121.0,37.0,3.0208,60000.0
1593,359.0,138.0,2.5313,61300.0
1594,,462.0,2.1776,73800.0
1595,1241.0,502.0,1.9943,86300.0
1596,1098.0,227.0,1.7552,86400.0
1597,537.0,187.0,2.6607,84600.0
1598,374.0,142.0,2.7891,73500.0
1599,1170.0,428.0,2.3224,56200.0
1600,911.0,365.0,1.7885,57000.0
1601,523.0,242.0,1.91,63900.0
1602,1505.0,470.0,2.0474,56000.0
1603,635.0,165.0,1.8355,63000.0
1604,1100.0,409.0,2.3243,85500.0
1605,501.0,185.0,2.5259,81300.0
1606,862.0,275.0,2.2813,57600.0
1607,941.0,323.0,2.1728,59400.0
1608,864.0,334.0,2.4943,81900.0
1609,408.0,166.0,3.3929,82100.0
1610,1516.0,697.0,2.3816,116000.0
1611,785.0,291.0,2.5,116100.0
1612,1150.0,491.0,2.3654,94900.0
1613,463.0,199.0,2.9063,92200.0
1614,339.0,140.0,2.2875,79900.0
1615,2233.0,930.0,2.6528,133000.0
1616,1777.0,615.0,3.0,122600.0
1617,538.0,190.0,2.9821,90400.0
1618,1319.0,526.0,2.0472,93200.0
1619,1000.0,364.0,4.0109,125900.0
1620,1800.0,598.0,3.636,133100.0
1621,3175.0,1115.0,3.8488,130600.0
1622,1341.0,546.0,2.1382,104000.0
1623,1061.0,492.0,2.5473,101600.0
1624,1387.0,564.0,2.0417,92600.0
1625,1796.0,706.0,2.6417,122300.0
1626,311.0,125.0,2.4583,112500.0
1627,563.0,237.0,2.6667,86600.0
1628,668.0,267.0,2.5667,77400.0
1629,999.0,411.0,2.7344,91900.0
1630,529.0,226.0,3.024,100900.0
1631,592.0,230.0,1.625,94700.0
1632,661.0,250.0,2.2604,
1633,1480.0,609.0,2.8208,139900.0
1634,546.0,,3.75,121400.0
1635,252.0,,4.4063,155800.0
1636,997.0,408.0,,111500.0
1637,924.0,383.0,2.6942,123500.0
1638,1149.0,459.0,2.5352,113700.0
1639,298.0,124.0,3.3542,103800.0
1640,267.0,97.0,3.075,108300.0
1641,82.0,33.0,3.125,77500.0
1642,657.0,199.0,2.7841,65800.0
1643,815.0,286.0,2.9489,67500.0
1644,2435.0,747.0,2.2754,59200.0
1645,3266.0,1142.0,2.7137,72000.0
1646,670.0,281.0,3.2625,92800.0
1647,120.0,45.0,3.017,112500.0
1648,154.0,49.0,2.25,75000.0
1649,434.0,147.0,3.125,108000.0
1650,2587.0,810.0,2.331,65500.0
1651,494.0,175.0,,61500.0
1652,1395.0,476.0,2.5625,62700.0
1653,551.0,214.0,1.7463,68800.0
1654,781.0,307.0,2.2679,69100.0
1655,985.0,396.0,2.5556,75800.0
1656,660.0,249.0,2.4559,75000.0
1657,271.0,89.0,2.1845,112500.0
1658,1095.0,482.0,3.4402,192400.0
1659,1169.0,500.0,3.6694,209400.0
1660,888.0,326.0,3.2619,183800.0
1661,3578.0,1272.0,5.0016,189100.0
1662,4460.0,1293.0,4.9618,156500.0
1663,3523.0,,5.0468,168800.0
1664,1707.0,575.0,3.6411,162800.0
1665,1562.0,512.0,5.1041,172900.0
1666,2085.0,707.0,3.3558,129700.0
1667,527.0,164.0,4.375,213500.0
1668,704.0,238.0,1.6554,119400.0
1669,861.0,300.0,2.8828,131100.0
1670,1348.0,403.0,3.8125,125400.0
1671,1391.0,465.0,3.2813,151400.0
1672,1064.0,350.0,4.7426,263100.0
1673,825.0,267.0,4.8958,187100.0
1674,972.0,403.0,2.2216,156700.0
1675,2399.0,763.0,5.7104,186300.0
1676,1779.0,558.0,4.6587,152500.0
1677,1075.0,350.0,5.1017,241400.0
1678,4276.0,1722.0,6.9051,340900.0
1679,989.0,287.0,3.691,154400.0
1680,967.0,320.0,4.4583,253900.0
1681,1088.0,,2.2532,109400.0
1682,1074.0,,2.2361,105100.0
1683,528.0,226.0,2.2639,128500.0
1684,101.0,40.0,2.2361,93800.0
1685,798.0,266.0,2.1719,99100.0
1686,625.0,239.0,1.5988,96400.0
1687,1614.0,568.0,3.4722,127000.0
1688,37.0,21.0,0.536,87500.0
1689,1216.0,422.0,4.4491,133900.0
1690,1749.0,618.0,3.1728,146800.0
1691,1588.0,566.0,3.6118,124700.0
1692,1399.0,548.0,2.7234,110200.0
1693,1351.0,523.0,3.5179,130800.0
1694,1094.0,396.0,5.3245,174500.0
1695,1417.0,,3.9861,168100.0
1696,1315.0,437.0,4.8194,170400.0
1697,1086.0,340.0,5.1435,150800.0
1698,1969.0,607.0,5.0164,165200.0
1699,587.0,247.0,2.6364,93500.0
1700,985.0,420.0,2.8466,113400.0
1701,1400.0,540.0,2.905,97300.0
1702,1714.0,565.0,4.4583,131000.0
1703,1806.0,566.0,4.2647,133400.0
1704,1239.0,542.0,2.0411,100000.0
1705,3838.0,1458.0,2.5495,103600.0
1706,799.0,259.0,4.8359,145300.0
1707,572.0,174.0,4.9167,152400.0
1708,,279.0,4.4853,145900.0
1709,1507.0,460.0,4.7566,142500.0
1710,1384.0,684.0,1.7161,75800.0
1711,2188.0,901.0,3.3625,126100.0
1712,1292.0,388.0,4.6029,142600.0
1713,1456.0,453.0,5.6779,164700.0
1714,562.0,213.0,2.5893,108500.0
1715,,586.0,5.6506,178600.0
1716,1651.0,535.0,5.7321,164700.0
1717,1316.0,459.0,3.5368,122500.0
1718,1575.0,446.0,5.5,179500.0
1719,2429.0,716.0,5.4409,205100.0
1720,1045.0,469.0,4.1111,158600.0
1721,838.0,259.0,1.2024,90200.0
1722,188.0,54.0,1.3958,67500.0
1723,1403.0,476.0,2.7083,99400.0
1724,725.0,231.0,2.0,101400.0
1725,1831.0,608.0,2.0034,87700.0
1726,1249.0,382.0,2.5737,87000.0
1727,1827.0,545.0,3.3371,94600.0
1728,1037.0,372.0,3.6154,181800.0
1729,2229.0,678.0,3.1389,117800.0
1730,1352.0,408.0,4.1947,140300.0
1731,2827.0,1202.0,2.7374,150000.0
1732,1994.0,722.0,4.2227,134400.0
1733,367.0,129.0,5.3098,151900.0
1734,2239.0,849.0,3.5857,165200.0
1735,1504.0,453.0,5.25,161700.0
1736,928.0,461.0,4.1016,170500.0
1737,1606.0,507.0,5.5676,174200.0
1738,1475.0,415.0,4.8542,144100.0
1739,1051.0,311.0,4.9783,163900.0
1740,2362.0,641.0,3.0042,103900.0
1741,943.0,341.0,2.1417,122200.0
1742,1696.0,481.0,4.6628,136000.0
1743,1526.0,484.0,5.102,156500.0
1744,663.0,212.0,4.0972,99200.0
